event_id,timestamp,machine_id,plc_name,tag_name,tag_value,data_type,event_type,product_code,batch_id,shift,source_system
30958,2026-01-30T09:29:20.212Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.2,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30959,2026-01-30T09:29:20.378Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,102.62,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30960,2026-01-30T09:29:20.573Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30961,2026-01-30T09:29:20.656Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
30962,2026-01-30T09:29:20.804Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30963,2026-01-30T09:29:20.834Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30964,2026-01-30T09:29:20.958Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30965,2026-01-30T09:29:21.199Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30966,2026-01-30T09:29:21.303Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,46.14,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30967,2026-01-30T09:29:21.367Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,111.12,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30968,2026-01-30T09:29:21.553Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.98,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30969,2026-01-30T09:29:21.734Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.02,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30970,2026-01-30T09:29:21.877Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30971,2026-01-30T09:29:21.968Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
30972,2026-01-30T09:29:22.149Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30973,2026-01-30T09:29:22.183Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30974,2026-01-30T09:29:22.299Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30975,2026-01-30T09:29:22.587Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30976,2026-01-30T09:29:22.732Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.13,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30977,2026-01-30T09:29:22.766Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.76,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30978,2026-01-30T09:29:22.950Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,140.47,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30979,2026-01-30T09:29:23.145Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,102.58,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30980,2026-01-30T09:29:23.353Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30981,2026-01-30T09:29:23.462Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
30982,2026-01-30T09:29:23.650Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30983,2026-01-30T09:29:23.678Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30984,2026-01-30T09:29:23.787Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30985,2026-01-30T09:29:24.024Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30986,2026-01-30T09:29:24.142Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.69,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30987,2026-01-30T09:29:24.148Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,HMI heartbeat,1,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
30988,2026-01-30T09:29:24.195Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,110.67,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30989,2026-01-30T09:29:24.334Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.97,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30990,2026-01-30T09:29:24.494Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,103.43,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30991,2026-01-30T09:29:24.676Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30992,2026-01-30T09:29:24.772Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
30993,2026-01-30T09:29:24.918Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30994,2026-01-30T09:29:24.956Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30995,2026-01-30T09:29:25.040Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30996,2026-01-30T09:29:25.285Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
30997,2026-01-30T09:29:25.463Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.53,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30998,2026-01-30T09:29:25.502Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.88,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
30999,2026-01-30T09:29:25.685Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.61,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31000,2026-01-30T09:29:25.876Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,105.26,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31001,2026-01-30T09:29:26.066Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31002,2026-01-30T09:29:26.145Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31003,2026-01-30T09:29:26.316Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31004,2026-01-30T09:29:26.346Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31005,2026-01-30T09:29:26.471Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31006,2026-01-30T09:29:26.716Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31007,2026-01-30T09:29:26.873Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.66,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31008,2026-01-30T09:29:26.927Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.85,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31009,2026-01-30T09:29:27.129Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31010,2026-01-30T09:29:27.304Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,96.6,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31011,2026-01-30T09:29:27.483Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31012,2026-01-30T09:29:27.584Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31013,2026-01-30T09:29:27.628Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Network diagnostic counter,1074,DINT,COUNTER_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31014,2026-01-30T09:29:27.750Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31015,2026-01-30T09:29:27.780Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31016,2026-01-30T09:29:27.912Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31017,2026-01-30T09:29:28.172Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31018,2026-01-30T09:29:28.289Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31019,2026-01-30T09:29:28.341Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.69,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31020,2026-01-30T09:29:28.557Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.81,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31021,2026-01-30T09:29:28.738Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.53,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31022,2026-01-30T09:29:28.933Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31023,2026-01-30T09:29:29.003Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31024,2026-01-30T09:29:29.179Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31025,2026-01-30T09:29:29.215Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31026,2026-01-30T09:29:29.333Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31027,2026-01-30T09:29:29.640Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31028,2026-01-30T09:29:29.768Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.52,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31029,2026-01-30T09:29:29.830Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.26,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31030,2026-01-30T09:29:30.046Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.42,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31031,2026-01-30T09:29:30.248Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.81,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31032,2026-01-30T09:29:30.458Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31033,2026-01-30T09:29:30.561Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31034,2026-01-30T09:29:30.739Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31035,2026-01-30T09:29:30.779Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31036,2026-01-30T09:29:30.904Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31037,2026-01-30T09:29:31.140Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31038,2026-01-30T09:29:31.313Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.53,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31039,2026-01-30T09:29:31.350Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.82,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31040,2026-01-30T09:29:31.532Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,140.57,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31041,2026-01-30T09:29:31.724Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.1,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31042,2026-01-30T09:29:31.932Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31043,2026-01-30T09:29:32.031Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31044,2026-01-30T09:29:32.215Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31045,2026-01-30T09:29:32.248Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31046,2026-01-30T09:29:32.357Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31047,2026-01-30T09:29:32.624Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31048,2026-01-30T09:29:32.766Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.59,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31049,2026-01-30T09:29:32.827Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.11,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31050,2026-01-30T09:29:32.997Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.46,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31051,2026-01-30T09:29:33.187Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,102.52,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31052,2026-01-30T09:29:33.422Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31053,2026-01-30T09:29:33.490Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31054,2026-01-30T09:29:33.668Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31055,2026-01-30T09:29:33.700Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31056,2026-01-30T09:29:33.797Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31057,2026-01-30T09:29:34.055Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31058,2026-01-30T09:29:34.165Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,40.97,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31059,2026-01-30T09:29:34.229Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,115.88,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31060,2026-01-30T09:29:34.383Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.7,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31061,2026-01-30T09:29:34.591Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,98.68,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31062,2026-01-30T09:29:34.764Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31063,2026-01-30T09:29:34.855Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31064,2026-01-30T09:29:35.009Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31065,2026-01-30T09:29:35.040Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31066,2026-01-30T09:29:35.154Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31067,2026-01-30T09:29:35.402Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31068,2026-01-30T09:29:35.559Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,44.51,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31069,2026-01-30T09:29:35.590Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,109.28,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31070,2026-01-30T09:29:35.780Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,139.35,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31071,2026-01-30T09:29:35.946Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.24,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31072,2026-01-30T09:29:36.175Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31073,2026-01-30T09:29:36.268Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31074,2026-01-30T09:29:36.424Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31075,2026-01-30T09:29:36.457Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31076,2026-01-30T09:29:36.571Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31077,2026-01-30T09:29:36.795Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31078,2026-01-30T09:29:36.931Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,46.3,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31079,2026-01-30T09:29:36.998Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,113.3,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31080,2026-01-30T09:29:37.164Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.56,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31081,2026-01-30T09:29:37.344Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.05,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31082,2026-01-30T09:29:37.509Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31083,2026-01-30T09:29:37.609Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31084,2026-01-30T09:29:37.774Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31085,2026-01-30T09:29:37.812Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31086,2026-01-30T09:29:37.925Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31087,2026-01-30T09:29:38.222Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31088,2026-01-30T09:29:38.364Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.13,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31089,2026-01-30T09:29:38.433Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.09,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31090,2026-01-30T09:29:38.661Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.31,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31091,2026-01-30T09:29:38.820Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,98.56,REAL,ANALOG_SAMPLE,FG-C,BATCH-1006,DAY,synthetic_plc
31092,2026-01-30T09:29:39.082Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31093,2026-01-30T09:29:39.144Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-C,BATCH-1006,DAY,synthetic_plc
31094,2026-01-30T09:29:39.342Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
31095,2026-01-30T09:29:39.374Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-C,BATCH-1006,DAY,synthetic_plc
