cycle_index,cycle_start_time,cycle_end_time,cycle_ms,product_code,batch_id,shift,fault_mode,is_long_gap,is_abnormal_cycle
1011,2026-01-30T08:30:11.547Z,2026-01-30T08:30:13.232Z,1685,FG-A,BATCH-1002,DAY,normal,0,0
1012,2026-01-30T08:30:13.232Z,2026-01-30T08:30:14.708Z,1476,FG-A,BATCH-1002,DAY,normal,0,0
1013,2026-01-30T08:30:14.708Z,2026-01-30T08:30:16.324Z,1616,FG-A,BATCH-1002,DAY,normal,0,0
1014,2026-01-30T08:30:16.324Z,2026-01-30T08:30:18.047Z,1723,FG-A,BATCH-1002,DAY,normal,0,0
1015,2026-01-30T08:30:18.047Z,2026-01-30T08:30:19.439Z,1392,FG-A,BATCH-1002,DAY,normal,0,0
1016,2026-01-30T08:30:19.439Z,2026-01-30T08:30:21.137Z,1698,FG-A,BATCH-1002,DAY,normal,0,0
1017,2026-01-30T08:30:21.137Z,2026-01-30T08:30:22.899Z,1762,FG-A,BATCH-1002,DAY,normal,0,0
1018,2026-01-30T08:30:22.899Z,2026-01-30T08:30:24.303Z,1404,FG-A,BATCH-1002,DAY,normal,0,0
1019,2026-01-30T08:30:24.303Z,2026-01-30T08:30:25.934Z,1631,FG-A,BATCH-1002,DAY,normal,0,0
1020,2026-01-30T08:30:25.934Z,2026-01-30T08:30:27.572Z,1638,FG-A,BATCH-1002,DAY,normal,0,0
1021,2026-01-30T08:30:27.572Z,2026-01-30T08:30:29.196Z,1624,FG-A,BATCH-1002,DAY,normal,0,0
1022,2026-01-30T08:30:29.196Z,2026-01-30T08:30:30.732Z,1536,FG-A,BATCH-1002,DAY,normal,0,0
1023,2026-01-30T08:30:30.732Z,2026-01-30T08:30:32.206Z,1474,FG-A,BATCH-1002,DAY,normal,0,0
1024,2026-01-30T08:30:32.206Z,2026-01-30T08:30:43.489Z,11283,FG-A,BATCH-1002,DAY,long_gap,1,1
1025,2026-01-30T08:30:43.489Z,2026-01-30T08:30:45.252Z,1763,FG-A,BATCH-1002,DAY,normal,0,0
1026,2026-01-30T08:30:45.252Z,2026-01-30T08:30:46.763Z,1511,FG-A,BATCH-1002,DAY,normal,0,0
1027,2026-01-30T08:30:46.763Z,2026-01-30T08:30:48.283Z,1520,FG-A,BATCH-1002,DAY,normal,0,0
1028,2026-01-30T08:30:48.283Z,2026-01-30T08:30:49.887Z,1604,FG-A,BATCH-1002,DAY,normal,0,0
1029,2026-01-30T08:30:49.887Z,2026-01-30T08:30:52.838Z,2951,FG-A,BATCH-1002,DAY,slow_cycle,0,1
1030,2026-01-30T08:30:52.838Z,2026-01-30T08:30:56.088Z,3250,FG-A,BATCH-1002,DAY,slow_cycle,0,1
1031,2026-01-30T08:30:56.088Z,2026-01-30T08:30:57.962Z,1874,FG-A,BATCH-1002,DAY,normal,0,0
1032,2026-01-30T08:30:57.962Z,2026-01-30T08:30:59.649Z,1687,FG-A,BATCH-1002,DAY,normal,0,0
1033,2026-01-30T08:30:59.649Z,2026-01-30T08:31:01.068Z,1419,FG-A,BATCH-1002,DAY,normal,0,0
1034,2026-01-30T08:31:01.068Z,2026-01-30T08:31:02.720Z,1652,FG-A,BATCH-1002,DAY,normal,0,0
1035,2026-01-30T08:31:02.720Z,2026-01-30T08:31:04.385Z,1665,FG-A,BATCH-1002,DAY,normal,0,0
1036,2026-01-30T08:31:04.385Z,2026-01-30T08:31:05.990Z,1605,FG-A,BATCH-1002,DAY,normal,0,0
1037,2026-01-30T08:31:05.990Z,2026-01-30T08:31:07.700Z,1710,FG-A,BATCH-1002,DAY,normal,0,0
1038,2026-01-30T08:31:07.700Z,2026-01-30T08:31:09.050Z,1350,FG-A,BATCH-1002,DAY,normal,0,0
1039,2026-01-30T08:31:09.050Z,2026-01-30T08:31:10.550Z,1500,FG-A,BATCH-1002,DAY,normal,0,0
1040,2026-01-30T08:31:10.550Z,2026-01-30T08:31:12.245Z,1695,FG-A,BATCH-1002,DAY,normal,0,0
1041,2026-01-30T08:31:12.245Z,2026-01-30T08:31:13.747Z,1502,FG-A,BATCH-1002,DAY,normal,0,0
1042,2026-01-30T08:31:13.747Z,2026-01-30T08:31:15.439Z,1692,FG-A,BATCH-1002,DAY,normal,0,0
1043,2026-01-30T08:31:15.439Z,2026-01-30T08:31:16.924Z,1485,FG-A,BATCH-1002,DAY,fast_cycle,0,0
1044,2026-01-30T08:31:16.924Z,2026-01-30T08:31:18.592Z,1668,FG-A,BATCH-1002,DAY,normal,0,0
1045,2026-01-30T08:31:18.592Z,2026-01-30T08:31:20.305Z,1713,FG-A,BATCH-1002,DAY,normal,0,0
1046,2026-01-30T08:31:20.305Z,2026-01-30T08:31:21.748Z,1443,FG-A,BATCH-1002,DAY,normal,0,0
1047,2026-01-30T08:31:21.748Z,2026-01-30T08:31:23.287Z,1539,FG-A,BATCH-1002,DAY,normal,0,0
1048,2026-01-30T08:31:23.287Z,2026-01-30T08:31:24.965Z,1678,FG-A,BATCH-1002,DAY,normal,0,0
1049,2026-01-30T08:31:24.965Z,2026-01-30T08:31:26.597Z,1632,FG-A,BATCH-1002,DAY,normal,0,0
1050,2026-01-30T08:31:26.597Z,2026-01-30T08:31:28.183Z,1586,FG-A,BATCH-1002,DAY,normal,0,0
1051,2026-01-30T08:31:28.183Z,2026-01-30T08:31:29.802Z,1619,FG-A,BATCH-1002,DAY,normal,0,0
1052,2026-01-30T08:31:29.802Z,2026-01-30T08:31:35.573Z,5771,FG-A,BATCH-1002,DAY,jam_recovery,1,1
1053,2026-01-30T08:31:35.573Z,2026-01-30T08:31:37.116Z,1543,FG-A,BATCH-1002,DAY,normal,0,0
1054,2026-01-30T08:31:37.116Z,2026-01-30T08:31:38.854Z,1738,FG-A,BATCH-1002,DAY,normal,0,0
1055,2026-01-30T08:31:38.854Z,2026-01-30T08:31:40.439Z,1585,FG-A,BATCH-1002,DAY,normal,0,0
1056,2026-01-30T08:31:40.439Z,2026-01-30T08:31:42.023Z,1584,FG-A,BATCH-1002,DAY,normal,0,0
1057,2026-01-30T08:31:42.023Z,2026-01-30T08:31:43.661Z,1638,FG-A,BATCH-1002,DAY,normal,0,0
1058,2026-01-30T08:31:43.661Z,2026-01-30T08:31:45.324Z,1663,FG-A,BATCH-1002,DAY,normal,0,0
1059,2026-01-30T08:31:45.324Z,2026-01-30T08:31:46.858Z,1534,FG-A,BATCH-1002,DAY,normal,0,0
1060,2026-01-30T08:31:46.858Z,2026-01-30T08:31:48.475Z,1617,FG-A,BATCH-1002,DAY,normal,0,0
1061,2026-01-30T08:31:48.475Z,2026-01-30T08:31:50.038Z,1563,FG-A,BATCH-1002,DAY,normal,0,0
1062,2026-01-30T08:31:50.038Z,2026-01-30T08:31:51.141Z,1103,FG-A,BATCH-1002,DAY,fast_cycle,0,0
1063,2026-01-30T08:31:51.141Z,2026-01-30T08:31:52.755Z,1614,FG-A,BATCH-1002,DAY,normal,0,0
1064,2026-01-30T08:31:52.755Z,2026-01-30T08:31:54.282Z,1527,FG-A,BATCH-1002,DAY,normal,0,0
1065,2026-01-30T08:31:54.282Z,2026-01-30T08:31:56.034Z,1752,FG-A,BATCH-1002,DAY,normal,0,0
1066,2026-01-30T08:31:56.034Z,2026-01-30T08:31:57.652Z,1618,FG-A,BATCH-1002,DAY,normal,0,0
1067,2026-01-30T08:31:57.652Z,2026-01-30T08:31:59.244Z,1592,FG-A,BATCH-1002,DAY,normal,0,0
1068,2026-01-30T08:31:59.244Z,2026-01-30T08:32:00.770Z,1526,FG-A,BATCH-1002,DAY,normal,0,0
1069,2026-01-30T08:32:00.770Z,2026-01-30T08:32:02.390Z,1620,FG-A,BATCH-1002,DAY,normal,0,0
1070,2026-01-30T08:32:02.390Z,2026-01-30T08:32:03.945Z,1555,FG-A,BATCH-1002,DAY,normal,0,0
1071,2026-01-30T08:32:03.945Z,2026-01-30T08:32:05.433Z,1488,FG-A,BATCH-1002,DAY,normal,0,0
1072,2026-01-30T08:32:05.433Z,2026-01-30T08:32:07.092Z,1659,FG-A,BATCH-1002,DAY,normal,0,0
1073,2026-01-30T08:32:07.092Z,2026-01-30T08:32:08.563Z,1471,FG-A,BATCH-1002,DAY,normal,0,0
1074,2026-01-30T08:32:08.563Z,2026-01-30T08:32:10.146Z,1583,FG-A,BATCH-1002,DAY,normal,0,0
1075,2026-01-30T08:32:10.146Z,2026-01-30T08:32:11.630Z,1484,FG-A,BATCH-1002,DAY,normal,0,0
1076,2026-01-30T08:32:11.630Z,2026-01-30T08:32:13.252Z,1622,FG-A,BATCH-1002,DAY,normal,0,0
1077,2026-01-30T08:32:13.252Z,2026-01-30T08:32:14.873Z,1621,FG-A,BATCH-1002,DAY,normal,0,0
1078,2026-01-30T08:32:14.873Z,2026-01-30T08:32:16.481Z,1608,FG-A,BATCH-1002,DAY,normal,0,0
1079,2026-01-30T08:32:16.481Z,2026-01-30T08:32:18.146Z,1665,FG-A,BATCH-1002,DAY,normal,0,0
1080,2026-01-30T08:32:18.146Z,2026-01-30T08:32:20.794Z,2648,FG-A,BATCH-1002,DAY,slow_cycle,0,1
1081,2026-01-30T08:32:20.794Z,2026-01-30T08:32:22.376Z,1582,FG-A,BATCH-1002,DAY,normal,0,0
1082,2026-01-30T08:32:22.376Z,2026-01-30T08:32:23.922Z,1546,FG-A,BATCH-1002,DAY,normal,0,0
1083,2026-01-30T08:32:23.922Z,2026-01-30T08:32:25.488Z,1566,FG-A,BATCH-1002,DAY,normal,0,0
1084,2026-01-30T08:32:25.488Z,2026-01-30T08:32:27.072Z,1584,FG-A,BATCH-1002,DAY,normal,0,0
1085,2026-01-30T08:32:27.072Z,2026-01-30T08:32:28.713Z,1641,FG-A,BATCH-1002,DAY,normal,0,0
1086,2026-01-30T08:32:28.713Z,2026-01-30T08:32:30.450Z,1737,FG-A,BATCH-1002,DAY,normal,0,0
1087,2026-01-30T08:32:30.450Z,2026-01-30T08:32:32.048Z,1598,FG-A,BATCH-1002,DAY,normal,0,0
1088,2026-01-30T08:32:32.048Z,2026-01-30T08:32:33.714Z,1666,FG-A,BATCH-1002,DAY,normal,0,0
1089,2026-01-30T08:32:33.714Z,2026-01-30T08:32:35.390Z,1676,FG-A,BATCH-1002,DAY,normal,0,0
1090,2026-01-30T08:32:35.390Z,2026-01-30T08:32:36.913Z,1523,FG-A,BATCH-1002,DAY,normal,0,0
1091,2026-01-30T08:32:36.913Z,2026-01-30T08:32:38.567Z,1654,FG-A,BATCH-1002,DAY,normal,0,0
1092,2026-01-30T08:32:38.567Z,2026-01-30T08:32:40.181Z,1614,FG-A,BATCH-1002,DAY,normal,0,0
1093,2026-01-30T08:32:40.181Z,2026-01-30T08:32:41.867Z,1686,FG-A,BATCH-1002,DAY,normal,0,0
1094,2026-01-30T08:32:41.867Z,2026-01-30T08:32:43.497Z,1630,FG-A,BATCH-1002,DAY,normal,0,0
1095,2026-01-30T08:32:43.497Z,2026-01-30T08:32:45.154Z,1657,FG-A,BATCH-1002,DAY,normal,0,0
1096,2026-01-30T08:32:45.154Z,2026-01-30T08:32:46.703Z,1549,FG-A,BATCH-1002,DAY,normal,0,0
1097,2026-01-30T08:32:46.703Z,2026-01-30T08:32:48.432Z,1729,FG-A,BATCH-1002,DAY,normal,0,0
1098,2026-01-30T08:32:48.432Z,2026-01-30T08:32:49.958Z,1526,FG-A,BATCH-1002,DAY,normal,0,0
1099,2026-01-30T08:32:49.958Z,2026-01-30T08:32:51.723Z,1765,FG-A,BATCH-1002,DAY,normal,0,0
1100,2026-01-30T08:32:51.723Z,2026-01-30T08:32:53.392Z,1669,FG-A,BATCH-1002,DAY,normal,0,0
1101,2026-01-30T08:32:53.392Z,2026-01-30T08:32:55.069Z,1677,FG-A,BATCH-1002,DAY,normal,0,0
1102,2026-01-30T08:32:55.069Z,2026-01-30T08:32:56.587Z,1518,FG-A,BATCH-1002,DAY,normal,0,0
1103,2026-01-30T08:32:56.587Z,2026-01-30T08:32:58.427Z,1840,FG-A,BATCH-1002,DAY,normal,0,0
1104,2026-01-30T08:32:58.427Z,2026-01-30T08:33:00.004Z,1577,FG-A,BATCH-1002,DAY,normal,0,0
1105,2026-01-30T08:33:00.004Z,2026-01-30T08:33:01.514Z,1510,FG-A,BATCH-1002,DAY,normal,0,0
1106,2026-01-30T08:33:01.514Z,2026-01-30T08:33:03.004Z,1490,FG-A,BATCH-1002,DAY,normal,0,0
1107,2026-01-30T08:33:03.004Z,2026-01-30T08:33:04.741Z,1737,FG-A,BATCH-1002,DAY,normal,0,0
1108,2026-01-30T08:33:04.741Z,2026-01-30T08:33:06.238Z,1497,FG-A,BATCH-1002,DAY,normal,0,0
1109,2026-01-30T08:33:06.238Z,2026-01-30T08:33:07.803Z,1565,FG-A,BATCH-1002,DAY,normal,0,0
1110,2026-01-30T08:33:07.803Z,2026-01-30T08:33:09.194Z,1391,FG-A,BATCH-1002,DAY,normal,0,0
1111,2026-01-30T08:33:09.194Z,2026-01-30T08:33:10.735Z,1541,FG-A,BATCH-1002,DAY,normal,0,0
1112,2026-01-30T08:33:10.735Z,2026-01-30T08:33:12.276Z,1541,FG-A,BATCH-1002,DAY,normal,0,0
1113,2026-01-30T08:33:12.276Z,2026-01-30T08:33:13.920Z,1644,FG-A,BATCH-1002,DAY,normal,0,0
1114,2026-01-30T08:33:13.920Z,2026-01-30T08:33:15.562Z,1642,FG-A,BATCH-1002,DAY,normal,0,0
1115,2026-01-30T08:33:15.562Z,2026-01-30T08:33:17.083Z,1521,FG-A,BATCH-1002,DAY,normal,0,0
1116,2026-01-30T08:33:17.083Z,2026-01-30T08:33:18.704Z,1621,FG-A,BATCH-1002,DAY,normal,0,0
1117,2026-01-30T08:33:18.704Z,2026-01-30T08:33:20.457Z,1753,FG-A,BATCH-1002,DAY,normal,0,0
1118,2026-01-30T08:33:20.457Z,2026-01-30T08:33:22.331Z,1874,FG-A,BATCH-1002,DAY,normal,0,0
1119,2026-01-30T08:33:22.331Z,2026-01-30T08:33:24.075Z,1744,FG-A,BATCH-1002,DAY,normal,0,0
1120,2026-01-30T08:33:24.075Z,2026-01-30T08:33:25.476Z,1401,FG-A,BATCH-1002,DAY,normal,0,0
1121,2026-01-30T08:33:25.476Z,2026-01-30T08:33:27.081Z,1605,FG-A,BATCH-1002,DAY,normal,0,0
1122,2026-01-30T08:33:27.081Z,2026-01-30T08:33:28.718Z,1637,FG-A,BATCH-1002,DAY,normal,0,0
1123,2026-01-30T08:33:28.718Z,2026-01-30T08:33:30.245Z,1527,FG-A,BATCH-1002,DAY,normal,0,0
1124,2026-01-30T08:33:30.245Z,2026-01-30T08:33:31.833Z,1588,FG-A,BATCH-1002,DAY,normal,0,0
1125,2026-01-30T08:33:31.833Z,2026-01-30T08:33:33.416Z,1583,FG-A,BATCH-1002,DAY,normal,0,0
1126,2026-01-30T08:33:33.416Z,2026-01-30T08:33:39.113Z,5697,FG-A,BATCH-1002,DAY,jam_recovery,1,1
1127,2026-01-30T08:33:39.113Z,2026-01-30T08:33:40.835Z,1722,FG-A,BATCH-1002,DAY,normal,0,0
1128,2026-01-30T08:33:40.835Z,2026-01-30T08:33:42.321Z,1486,FG-A,BATCH-1002,DAY,normal,0,0
1129,2026-01-30T08:33:42.321Z,2026-01-30T08:33:44.029Z,1708,FG-A,BATCH-1002,DAY,normal,0,0
1130,2026-01-30T08:33:44.029Z,2026-01-30T08:33:45.716Z,1687,FG-A,BATCH-1002,DAY,normal,0,0
1131,2026-01-30T08:33:45.716Z,2026-01-30T08:33:47.335Z,1619,FG-A,BATCH-1002,DAY,normal,0,0
1132,2026-01-30T08:33:47.335Z,2026-01-30T08:33:48.840Z,1505,FG-A,BATCH-1002,DAY,normal,0,0
1133,2026-01-30T08:33:48.840Z,2026-01-30T08:33:50.394Z,1554,FG-A,BATCH-1002,DAY,normal,0,0
1134,2026-01-30T08:33:50.394Z,2026-01-30T08:33:52.026Z,1632,FG-A,BATCH-1002,DAY,normal,0,0
1135,2026-01-30T08:33:52.026Z,2026-01-30T08:33:53.514Z,1488,FG-A,BATCH-1002,DAY,normal,0,0
1136,2026-01-30T08:33:53.514Z,2026-01-30T08:33:55.172Z,1658,FG-A,BATCH-1002,DAY,normal,0,0
1137,2026-01-30T08:33:55.172Z,2026-01-30T08:33:56.793Z,1621,FG-A,BATCH-1002,DAY,normal,0,0
1138,2026-01-30T08:33:56.793Z,2026-01-30T08:33:58.575Z,1782,FG-A,BATCH-1002,DAY,normal,0,0
1139,2026-01-30T08:33:58.575Z,2026-01-30T08:34:00.339Z,1764,FG-A,BATCH-1002,DAY,normal,0,0
1140,2026-01-30T08:34:00.339Z,2026-01-30T08:34:01.891Z,1552,FG-A,BATCH-1002,DAY,normal,0,0
1141,2026-01-30T08:34:01.891Z,2026-01-30T08:34:03.523Z,1632,FG-A,BATCH-1002,DAY,normal,0,0
1142,2026-01-30T08:34:03.523Z,2026-01-30T08:34:05.001Z,1478,FG-A,BATCH-1002,DAY,normal,0,0
1143,2026-01-30T08:34:05.001Z,2026-01-30T08:34:06.670Z,1669,FG-A,BATCH-1002,DAY,normal,0,0
1144,2026-01-30T08:34:06.670Z,2026-01-30T08:34:08.301Z,1631,FG-A,BATCH-1002,DAY,normal,0,0
1145,2026-01-30T08:34:08.301Z,2026-01-30T08:34:09.871Z,1570,FG-A,BATCH-1002,DAY,normal,0,0
1146,2026-01-30T08:34:09.871Z,2026-01-30T08:34:11.459Z,1588,FG-A,BATCH-1002,DAY,normal,0,0
1147,2026-01-30T08:34:11.459Z,2026-01-30T08:34:13.021Z,1562,FG-A,BATCH-1002,DAY,normal,0,0
1148,2026-01-30T08:34:13.021Z,2026-01-30T08:34:14.660Z,1639,FG-A,BATCH-1002,DAY,normal,0,0
1149,2026-01-30T08:34:14.660Z,2026-01-30T08:34:16.323Z,1663,FG-A,BATCH-1002,DAY,normal,0,0
1150,2026-01-30T08:34:16.323Z,2026-01-30T08:34:17.947Z,1624,FG-A,BATCH-1002,DAY,normal,0,0
1151,2026-01-30T08:34:17.947Z,2026-01-30T08:34:19.657Z,1710,FG-A,BATCH-1002,DAY,normal,0,0
1152,2026-01-30T08:34:19.657Z,2026-01-30T08:34:21.249Z,1592,FG-A,BATCH-1002,DAY,normal,0,0
1153,2026-01-30T08:34:21.249Z,2026-01-30T08:34:22.872Z,1623,FG-A,BATCH-1002,DAY,normal,0,0
1154,2026-01-30T08:34:22.872Z,2026-01-30T08:34:24.406Z,1534,FG-A,BATCH-1002,DAY,normal,0,0
1155,2026-01-30T08:34:24.406Z,2026-01-30T08:34:25.968Z,1562,FG-A,BATCH-1002,DAY,normal,0,0
1156,2026-01-30T08:34:25.968Z,2026-01-30T08:34:27.584Z,1616,FG-A,BATCH-1002,DAY,normal,0,0
1157,2026-01-30T08:34:27.584Z,2026-01-30T08:34:29.024Z,1440,FG-A,BATCH-1002,DAY,normal,0,0
1158,2026-01-30T08:34:29.024Z,2026-01-30T08:34:30.680Z,1656,FG-A,BATCH-1002,DAY,normal,0,0
1159,2026-01-30T08:34:30.680Z,2026-01-30T08:34:32.249Z,1569,FG-A,BATCH-1002,DAY,normal,0,0
1160,2026-01-30T08:34:32.249Z,2026-01-30T08:34:33.848Z,1599,FG-A,BATCH-1002,DAY,normal,0,0
1161,2026-01-30T08:34:33.848Z,2026-01-30T08:34:35.650Z,1802,FG-A,BATCH-1002,DAY,normal,0,0
1162,2026-01-30T08:34:35.650Z,2026-01-30T08:34:37.156Z,1506,FG-A,BATCH-1002,DAY,normal,0,0
1163,2026-01-30T08:34:37.156Z,2026-01-30T08:34:38.694Z,1538,FG-A,BATCH-1002,DAY,normal,0,0
1164,2026-01-30T08:34:38.694Z,2026-01-30T08:34:40.381Z,1687,FG-A,BATCH-1002,DAY,normal,0,0
1165,2026-01-30T08:34:40.381Z,2026-01-30T08:34:41.885Z,1504,FG-A,BATCH-1002,DAY,normal,0,0
1166,2026-01-30T08:34:41.885Z,2026-01-30T08:34:43.459Z,1574,FG-A,BATCH-1002,DAY,normal,0,0
1167,2026-01-30T08:34:43.459Z,2026-01-30T08:34:45.197Z,1738,FG-A,BATCH-1002,DAY,normal,0,0
1168,2026-01-30T08:34:45.197Z,2026-01-30T08:34:46.870Z,1673,FG-A,BATCH-1002,DAY,normal,0,0
1169,2026-01-30T08:34:46.870Z,2026-01-30T08:34:48.538Z,1668,FG-A,BATCH-1002,DAY,normal,0,0
1170,2026-01-30T08:34:48.538Z,2026-01-30T08:34:50.052Z,1514,FG-A,BATCH-1002,DAY,normal,0,0
1171,2026-01-30T08:34:50.052Z,2026-01-30T08:34:51.658Z,1606,FG-A,BATCH-1002,DAY,normal,0,0
1172,2026-01-30T08:34:51.658Z,2026-01-30T08:34:53.324Z,1666,FG-A,BATCH-1002,DAY,normal,0,0
1173,2026-01-30T08:34:53.324Z,2026-01-30T08:34:55.061Z,1737,FG-A,BATCH-1002,DAY,normal,0,0
1174,2026-01-30T08:34:55.061Z,2026-01-30T08:34:56.795Z,1734,FG-A,BATCH-1002,DAY,normal,0,0
1175,2026-01-30T08:34:56.795Z,2026-01-30T08:34:58.408Z,1613,FG-A,BATCH-1002,DAY,normal,0,0
1176,2026-01-30T08:34:58.408Z,2026-01-30T08:34:59.739Z,1331,FG-A,BATCH-1002,DAY,fast_cycle,0,0
1177,2026-01-30T08:34:59.739Z,2026-01-30T08:35:07.849Z,8110,FG-A,BATCH-1002,DAY,long_gap,1,1
1178,2026-01-30T08:35:07.849Z,2026-01-30T08:35:09.559Z,1710,FG-A,BATCH-1002,DAY,normal,0,0
1179,2026-01-30T08:35:09.559Z,2026-01-30T08:35:10.947Z,1388,FG-A,BATCH-1002,DAY,normal,0,0
1180,2026-01-30T08:35:10.947Z,2026-01-30T08:35:12.520Z,1573,FG-A,BATCH-1002,DAY,normal,0,0
1181,2026-01-30T08:35:12.520Z,2026-01-30T08:35:14.042Z,1522,FG-A,BATCH-1002,DAY,normal,0,0
1182,2026-01-30T08:35:14.042Z,2026-01-30T08:35:15.675Z,1633,FG-A,BATCH-1002,DAY,normal,0,0
1183,2026-01-30T08:35:15.675Z,2026-01-30T08:35:17.299Z,1624,FG-A,BATCH-1002,DAY,normal,0,0
1184,2026-01-30T08:35:17.299Z,2026-01-30T08:35:18.893Z,1594,FG-A,BATCH-1002,DAY,normal,0,0
1185,2026-01-30T08:35:18.893Z,2026-01-30T08:35:20.622Z,1729,FG-A,BATCH-1002,DAY,normal,0,0
1186,2026-01-30T08:35:20.622Z,2026-01-30T08:35:22.227Z,1605,FG-A,BATCH-1002,DAY,normal,0,0
1187,2026-01-30T08:35:22.227Z,2026-01-30T08:35:23.678Z,1451,FG-A,BATCH-1002,DAY,normal,0,0
1188,2026-01-30T08:35:23.678Z,2026-01-30T08:35:25.414Z,1736,FG-A,BATCH-1002,DAY,normal,0,0
1189,2026-01-30T08:35:25.414Z,2026-01-30T08:35:27.134Z,1720,FG-A,BATCH-1002,DAY,normal,0,0
1190,2026-01-30T08:35:27.134Z,2026-01-30T08:35:28.759Z,1625,FG-A,BATCH-1002,DAY,normal,0,0
1191,2026-01-30T08:35:28.759Z,2026-01-30T08:35:30.346Z,1587,FG-A,BATCH-1002,DAY,normal,0,0
1192,2026-01-30T08:35:30.346Z,2026-01-30T08:35:32.002Z,1656,FG-A,BATCH-1002,DAY,normal,0,0
1193,2026-01-30T08:35:32.002Z,2026-01-30T08:35:33.611Z,1609,FG-A,BATCH-1002,DAY,normal,0,0
1194,2026-01-30T08:35:33.611Z,2026-01-30T08:35:35.116Z,1505,FG-A,BATCH-1002,DAY,normal,0,0
1195,2026-01-30T08:35:35.116Z,2026-01-30T08:35:37.075Z,1959,FG-A,BATCH-1002,DAY,normal,0,0
1196,2026-01-30T08:35:37.075Z,2026-01-30T08:35:38.729Z,1654,FG-A,BATCH-1002,DAY,normal,0,0
1197,2026-01-30T08:35:38.729Z,2026-01-30T08:35:40.248Z,1519,FG-A,BATCH-1002,DAY,normal,0,0
1198,2026-01-30T08:35:40.248Z,2026-01-30T08:35:41.874Z,1626,FG-A,BATCH-1002,DAY,normal,0,0
1199,2026-01-30T08:35:41.874Z,2026-01-30T08:35:43.659Z,1785,FG-A,BATCH-1002,DAY,normal,0,0
1200,2026-01-30T08:35:43.659Z,2026-01-30T08:35:45.238Z,1579,FG-A,BATCH-1002,DAY,normal,0,0
1201,2026-01-30T08:35:45.238Z,2026-01-30T08:35:46.720Z,1482,FG-A,BATCH-1002,DAY,normal,0,0
1202,2026-01-30T08:35:46.720Z,2026-01-30T08:35:48.110Z,1390,FG-A,BATCH-1002,DAY,fast_cycle,0,0
1203,2026-01-30T08:35:48.110Z,2026-01-30T08:35:49.784Z,1674,FG-A,BATCH-1002,DAY,normal,0,0
1204,2026-01-30T08:35:49.784Z,2026-01-30T08:35:51.314Z,1530,FG-A,BATCH-1002,DAY,normal,0,0
1205,2026-01-30T08:35:51.314Z,2026-01-30T08:35:52.906Z,1592,FG-A,BATCH-1002,DAY,normal,0,0
1206,2026-01-30T08:35:52.906Z,2026-01-30T08:35:54.497Z,1591,FG-A,BATCH-1002,DAY,normal,0,0
1207,2026-01-30T08:35:54.497Z,2026-01-30T08:35:56.295Z,1798,FG-A,BATCH-1002,DAY,normal,0,0
1208,2026-01-30T08:35:56.295Z,2026-01-30T08:35:58.108Z,1813,FG-A,BATCH-1002,DAY,normal,0,0
1209,2026-01-30T08:35:58.108Z,2026-01-30T08:35:59.857Z,1749,FG-A,BATCH-1002,DAY,normal,0,0
1210,2026-01-30T08:35:59.857Z,2026-01-30T08:36:01.659Z,1802,FG-A,BATCH-1002,DAY,normal,0,0
1211,2026-01-30T08:36:01.659Z,2026-01-30T08:36:03.262Z,1603,FG-A,BATCH-1002,DAY,normal,0,0
1212,2026-01-30T08:36:03.262Z,2026-01-30T08:36:04.874Z,1612,FG-A,BATCH-1002,DAY,normal,0,0
1213,2026-01-30T08:36:04.874Z,2026-01-30T08:36:06.635Z,1761,FG-A,BATCH-1002,DAY,normal,0,0
1214,2026-01-30T08:36:06.635Z,2026-01-30T08:36:08.197Z,1562,FG-A,BATCH-1002,DAY,normal,0,0
1215,2026-01-30T08:36:08.197Z,2026-01-30T08:36:09.710Z,1513,FG-A,BATCH-1002,DAY,normal,0,0
1216,2026-01-30T08:36:09.710Z,2026-01-30T08:36:11.232Z,1522,FG-A,BATCH-1002,DAY,normal,0,0
1217,2026-01-30T08:36:11.232Z,2026-01-30T08:36:12.897Z,1665,FG-A,BATCH-1002,DAY,normal,0,0
1218,2026-01-30T08:36:12.897Z,2026-01-30T08:36:14.604Z,1707,FG-A,BATCH-1002,DAY,normal,0,0
1219,2026-01-30T08:36:14.604Z,2026-01-30T08:36:16.278Z,1674,FG-A,BATCH-1002,DAY,normal,0,0
1220,2026-01-30T08:36:16.278Z,2026-01-30T08:36:17.731Z,1453,FG-A,BATCH-1002,DAY,normal,0,0
1221,2026-01-30T08:36:17.731Z,2026-01-30T08:36:31.525Z,13794,FG-A,BATCH-1002,DAY,long_gap,1,1
1222,2026-01-30T08:36:31.525Z,2026-01-30T08:36:33.120Z,1595,FG-A,BATCH-1002,DAY,normal,0,0
1223,2026-01-30T08:36:33.120Z,2026-01-30T08:36:34.578Z,1458,FG-A,BATCH-1002,DAY,normal,0,0
1224,2026-01-30T08:36:34.578Z,2026-01-30T08:36:36.168Z,1590,FG-A,BATCH-1002,DAY,normal,0,0
1225,2026-01-30T08:36:36.168Z,2026-01-30T08:36:37.806Z,1638,FG-A,BATCH-1002,DAY,normal,0,0
1226,2026-01-30T08:36:37.806Z,2026-01-30T08:36:39.358Z,1552,FG-A,BATCH-1002,DAY,normal,0,0
1227,2026-01-30T08:36:39.358Z,2026-01-30T08:36:40.997Z,1639,FG-A,BATCH-1002,DAY,normal,0,0
